time,static_pressure,total_pressure
17.151,59433.500000,62636.899245
17.161,59427.000000,62621.829401
17.171,59420.600000,62606.871739
17.181,59414.100000,62591.903888
17.191,59407.700000,62576.971447
17.201,59401.300000,62562.051174
17.211,59394.900000,62547.220697
17.221,59388.500000,62532.325287
17.231,59382.100000,62517.519447
17.241,59375.700000,62502.649197
17.251,59369.300000,62487.867653
17.261,59363.000000,62473.122222
17.271,59356.600000,62458.365591
17.281,59350.200000,62443.544955
17.291,59343.900000,62428.912896
17.301,59337.600000,62414.217034
17.311,59331.200000,62399.509839
17.321,59324.900000,62384.914545
17.331,59318.600000,62370.255750
17.341,59312.300000,62355.685286
17.351,59306.000000,62341.126708
17.361,59299.700000,62326.580634
17.371,59293.400000,62311.971151
17.381,59287.200000,62297.549551
17.391,59280.900000,62283.039819
17.401,59274.700000,62268.642567
17.411,59268.400000,62254.157480
17.421,59262.200000,62239.784554
17.431,59255.900000,62225.323783
17.441,59249.700000,62210.975162
17.451,59243.500000,62196.564245
17.461,59237.300000,62182.240014
17.471,59231.100000,62167.927918
17.481,59224.900000,62153.702075
17.491,59218.800000,62139.514425
17.501,59212.600000,62125.238595
17.511,59206.400000,62110.974880
17.521,59200.300000,62096.823569
17.531,59194.100000,62082.584065
17.541,59188.000000,62068.456954
17.551,59181.900000,62054.341935
17.561,59175.700000,62040.211993
17.571,59169.600000,62026.121038
17.581,59163.500000,62012.042160
17.591,59157.400000,61997.975354
17.601,59151.300000,61983.993477
17.611,59145.300000,61970.050694
17.621,59139.200000,61956.019967
17.631,59133.100000,61942.073840
17.641,59127.100000,61928.167106
17.651,59121.000000,61914.244753
17.661,59115.000000,61900.362276
17.671,59109.000000,61886.563676
17.681,59102.900000,61872.604867
17.691,59096.900000,61858.758362
17.701,59090.900000,61844.995407
17.711,59084.900000,61831.244535
17.721,59078.900000,61817.433570
17.731,59072.900000,61803.706391
17.741,59067.000000,61790.019598
17.751,59061.000000,61776.315812
17.761,59055.100000,61762.724081
17.771,59049.100000,61748.973035
17.781,59043.200000,61735.404947
17.791,59037.200000,61721.748621
17.801,59031.300000,61708.133277
17.811,59025.400000,61694.600564
17.821,59019.500000,61681.079599
17.831,59013.600000,61667.570376
17.841,59007.700000,61654.073162
17.851,59001.800000,61640.587410
17.861,58996.000000,61627.143233
17.871,58990.100000,61613.681305
17.881,58984.200000,61600.230826
17.891,58978.400000,61586.892327
17.901,58972.500000,61573.465271
17.911,58966.700000,61560.150184
17.921,58960.900000,61546.846530
17.931,58955.100000,61533.554835
17.941,58949.300000,61520.274829
17.951,58943.500000,61507.006507
17.961,58937.700000,61493.749864
17.971,58931.900000,61480.504634
17.981,58926.100000,61467.340247
17.991,58920.400000,61454.218511
18.001,58914.600000,61441.008435
18.011,58908.800000,61427.810015
18.021,58903.100000,61414.723503
18.031,58897.400000,61401.716774
18.041,58891.600000,61388.553189
18.051,58885.900000,61375.501241
18.061,58880.200000,61362.461180
18.071,58874.500000,61349.500475
18.081,58868.800000,61336.483306
18.091,58863.100000,61323.478008
18.101,58857.500000,61310.651747
18.111,58851.800000,61297.669567
18.121,58846.100000,61284.766210
18.131,58840.500000,61271.907130
18.141,58834.800000,61258.959643
18.151,58829.200000,61246.190908
18.161,58823.600000,61233.366247
18.171,58818.000000,61220.620370
18.181,58812.400000,61207.885865
18.191,58806.800000,61195.095972
18.201,58801.200000,61182.384297
18.211,58795.600000,61169.617430
18.221,58790.000000,61156.928568
18.231,58784.400000,61144.251054
18.241,58778.900000,61131.618641
18.251,58773.300000,61118.963912
18.261,58767.800000,61106.420759
18.271,58762.200000,61093.722759
18.281,58756.700000,61081.202124
18.291,58751.200000,61068.693048
18.301,58745.700000,61056.195051
18.311,58740.200000,61043.642839
18.321,58734.700000,61031.167801
18.331,58729.200000,61018.703831
18.341,58723.700000,61006.251396
18.351,58718.200000,60993.810254
18.361,58712.800000,60981.480169
18.371,58707.300000,60969.061603
18.381,58701.900000,60956.754318
18.391,58696.400000,60944.293364
18.401,58691.000000,60932.008731
18.411,58685.600000,60919.735365
18.421,58680.100000,60907.373263
18.431,58674.700000,60895.186729
18.441,58669.300000,60882.947040
18.451,58663.900000,60870.718601
18.461,58658.600000,60858.601409
18.471,58653.200000,60846.395459
18.481,58647.800000,60834.200747
18.491,58642.500000,60822.117268
18.501,58637.100000,60809.945019
18.511,58631.800000,60797.884217
18.521,58626.400000,60785.797812
18.531,58621.100000,60773.759123
18.541,58615.800000,60761.731866
18.551,58610.500000,60749.715597
18.561,58605.200000,60737.773527
18.571,58599.900000,60725.779778
18.581,58594.600000,60713.797006
18.591,58589.300000,60701.888335
18.601,58584.100000,60690.027839
18.611,58578.800000,60678.078742
18.621,58573.600000,60666.303212
18.631,58568.300000,60654.376151
18.641,58563.100000,60642.622662
18.651,58557.800000,60630.718047
18.661,58552.600000,60618.924594
18.671,58547.400000,60607.203973
18.681,58542.200000,60595.432728
18.691,58537.000000,60583.734318
18.701,58531.800000,60571.985265
18.711,58526.600000,60560.308837
18.721,58521.500000,60548.743344
18.731,58516.300000,60537.027497
18.741,58511.200000,60525.483963
18.751,58506.000000,60513.790267
18.761,58500.900000,60502.268674
18.771,58495.700000,60490.658202
18.781,58490.600000,60479.097650
18.791,58485.500000,60467.608889
18.801,58480.400000,60456.131032
18.811,58475.300000,60444.664276
18.821,58470.200000,60433.147827
18.831,58465.100000,60421.702753
18.841,58460.000000,60410.268767
18.851,58455.000000,60398.945463
18.861,58449.900000,60387.473251
18.871,58444.900000,60376.171800
18.881,58439.800000,60364.781418
18.891,58434.800000,60353.501705
18.901,58429.800000,60342.233051
18.911,58424.700000,60330.875060
18.921,58419.700000,60319.628119
18.931,58414.700000,60308.392028
18.941,58409.700000,60297.166590
18.951,58404.800000,60286.052189
18.961,58399.800000,60274.848626
18.971,58394.800000,60263.655898
18.981,58389.800000,60252.473809
18.991,58384.900000,60241.402739
19.001,58379.900000,60230.242493
19.011,58375.000000,60219.193065
19.021,58370.100000,60208.154452
19.031,58365.200000,60197.126652
19.041,58360.200000,60186.009658
19.051,58355.300000,60175.003469
19.061,58350.400000,60164.008079
19.071,58345.600000,60153.181384
19.081,58340.700000,60142.207483
19.091,58335.800000,60131.244556
19.101,58330.900000,60120.292228
19.111,58326.100000,60109.450682
19.121,58321.200000,60098.577315
19.131,58316.400000,60087.757220
19.141,58311.600000,60076.948076
19.151,58306.700000,60066.049515
19.161,58301.900000,60055.318725
19.171,58297.100000,60044.541765
19.181,58292.300000,60033.775381
19.191,58287.500000,60023.076636
19.201,58282.700000,60012.331650
19.211,58277.900000,60001.653921
19.221,58273.200000,59991.030495
19.231,58268.400000,59980.317629
19.241,58263.700000,59969.771888
19.251,58258.900000,59959.080557
19.261,58254.200000,59948.555798
19.271,58249.500000,59937.985813
19.281,58244.700000,59927.382197
19.291,58240.000000,59916.833543
19.301,58235.300000,59906.351226
19.311,58230.600000,59895.879417
19.321,58225.900000,59885.362512
19.331,58221.300000,59875.011809
19.341,58216.600000,59864.516368
19.351,58211.900000,59854.086756
19.361,58207.300000,59843.767634
19.371,58202.600000,59833.303890
19.381,58198.000000,59823.005838
19.391,58193.300000,59812.618265
19.401,58188.700000,59802.286522
19.411,58184.100000,59792.019997
19.421,58179.500000,59781.763941
19.431,58174.900000,59771.518352
19.441,58170.300000,59761.228969
19.451,58165.700000,59751.004398
19.461,58161.100000,59740.790283
19.471,58156.600000,59730.686620
19.481,58152.000000,59720.493405
19.491,58147.500000,59710.357029
19.501,58142.900000,59700.184797
19.511,58138.400000,59690.123004
19.521,58133.800000,59679.971645
19.531,58129.300000,59669.930717
19.541,58124.800000,59659.900374
19.551,58120.300000,59649.880298
19.561,58115.800000,59639.870641
19.571,58111.300000,59629.871403
19.581,58106.800000,59619.882733
19.591,58102.400000,59610.004318
19.601,58097.900000,59600.036310
19.611,58093.500000,59590.178859
19.621,58089.000000,59580.231654
19.631,58084.600000,59570.394998
19.641,58080.100000,59560.468583
19.651,58075.700000,59550.652709
19.661,58071.300000,59540.847069
19.671,58066.900000,59531.051963
19.681,58062.500000,59521.267087
19.691,58058.100000,59511.492736
19.701,58053.700000,59501.780330
19.711,58049.300000,59492.026623
19.721,58045.000000,59482.383134
19.731,58040.600000,59472.650156
19.741,58036.200000,59462.927536
19.751,58031.900000,59453.366362
19.761,58027.600000,59443.764353
19.771,58023.200000,59434.072693
19.781,58018.900000,59424.491234
19.791,58014.600000,59414.971112
19.801,58010.300000,59405.410382
19.811,58006.000000,59395.859845
19.821,58001.700000,59386.370343
19.831,57997.400000,59376.840514
19.841,57993.100000,59367.321011
19.851,57988.900000,59357.962100
19.861,57984.600000,59348.463001
19.871,57980.400000,59339.124437
19.881,57976.100000,59329.646011
19.891,57971.900000,59320.277895
19.901,57967.700000,59310.969873
19.911,57963.500000,59301.622270
19.921,57959.200000,59292.234562
19.931,57955.000000,59282.907459
19.941,57950.900000,59273.740052
19.951,57946.700000,59264.433436
19.961,57942.500000,59255.186317
19.971,57938.300000,59245.900177
19.981,57934.200000,59236.773334
19.991,57930.000000,59227.556576
20.001,57925.900000,59218.401075
20.011,57921.700000,59209.204574
20.021,57917.600000,59200.069517
20.031,57913.500000,59190.993260
20.041,57909.300000,59181.827074
20.051,57905.200000,59172.722610
20.061,57901.100000,59163.676649
20.071,57897.100000,59154.740749
20.081,57893.000000,59145.666850
20.091,57888.900000,59136.651285
20.101,57884.800000,59127.645644
20.111,57880.800000,59118.750050
20.121,57876.700000,59109.716829
20.131,57872.700000,59100.841418
20.141,57868.600000,59091.876173
20.151,57864.600000,59083.020837
20.161,57860.600000,59074.128245
20.171,57856.600000,59065.293068
20.181,57852.600000,59056.468042
20.191,57848.600000,59047.652916
20.201,57844.600000,59038.847810
20.211,57840.600000,59030.052846
20.221,57836.600000,59021.267773
20.231,57832.700000,59012.546093
20.241,57828.700000,59003.781258
20.251,57824.800000,58995.126309
20.261,57820.800000,58986.381362
20.271,57816.900000,58977.746535
20.281,57813.000000,58969.121586
20.291,57809.100000,58960.506632
20.301,57805.200000,58951.901786
20.311,57801.300000,58943.306811
20.321,57797.400000,58934.721939
20.331,57793.500000,58926.146932
20.341,57789.600000,58917.581905
20.351,57785.700000,58909.072446
20.361,57781.900000,58900.627274
20.371,57778.000000,58892.092188
20.381,57774.200000,58883.666956
20.391,57770.300000,58875.151803
20.401,57766.500000,58866.746498
20.411,57762.700000,58858.351265
20.421,57758.900000,58849.965877
20.431,57755.100000,58841.635268
20.441,57751.300000,58833.269689
20.451,57747.500000,58824.914170
20.461,57743.700000,58816.568484
20.471,57739.900000,58808.232851
20.481,57736.100000,58799.951398
20.491,57732.400000,58791.735436
20.501,57728.600000,58783.429517
20.511,57725.100000,58775.433421
20.521,57721.500000,58767.391222
20.531,57718.000000,58759.414885
20.541,57714.500000,58751.448577
20.551,57710.900000,58743.435766
20.561,57707.400000,58735.489095
20.571,57703.900000,58727.552443
20.581,57700.400000,58719.668996
20.591,57697.000000,58711.851965
20.601,57693.500000,58703.988048
20.611,57690.000000,58696.090732
20.621,57686.500000,58688.203420
20.631,57683.100000,58680.468826
20.641,57679.600000,58672.601110
20.651,57676.200000,58664.886020
20.661,57672.700000,58657.038093
20.671,57669.300000,58649.342394
20.681,57665.900000,58641.614144
20.691,57662.500000,58633.938029
20.701,57659.100000,58626.229444
20.711,57655.700000,58618.572701
20.721,57652.300000,58610.883771
20.731,57648.900000,58603.246589
20.741,57645.500000,58595.577205
20.751,57642.100000,58587.959473
20.761,57638.800000,58580.451416
20.771,57635.400000,58572.811530
20.781,57632.100000,58565.322810
20.791,57628.700000,58557.702543
20.801,57625.400000,58550.233344
20.811,57622.100000,58542.773807
20.821,57618.800000,58535.282805
20.831,57615.500000,58527.842677
20.841,57612.200000,58520.412203
20.851,57608.900000,58512.950632
20.861,57605.600000,58505.539458
20.871,57602.300000,58498.138024
20.881,57599.000000,58490.746232
20.891,57595.800000,58483.423710
20.901,57592.500000,58476.051201
20.911,57589.300000,58468.788419
20.921,57586.000000,58461.435271
20.931,57582.800000,58454.151757
20.941,57579.500000,58446.817872
20.951,57576.300000,58439.593702
20.961,57573.100000,58432.379156
20.971,57569.900000,58425.174231
20.981,57566.700000,58417.978924
20.991,57563.500000,58410.753712
21.001,57560.300000,58403.577729
21.011,57557.200000,58396.511356
21.021,57554.000000,58389.354592
21.031,57550.800000,58382.207349
21.041,57547.700000,58375.169796
21.051,57544.500000,58368.041844
21.061,57541.400000,58361.023490
21.071,57538.300000,58354.014733
21.081,57535.100000,58346.915487
21.091,57532.000000,58339.925916
21.101,57528.900000,58332.945934
21.111,57525.800000,58325.975539
21.121,57522.700000,58319.014729
21.131,57519.600000,58312.063419
21.141,57516.500000,58305.121770
21.151,57513.500000,58298.289699
21.161,57510.400000,58291.367203
21.171,57507.300000,58284.454279
21.181,57504.300000,58277.650846
21.191,57501.300000,58270.857060
21.201,57498.200000,58263.972840
21.211,57495.200000,58257.198184
21.221,57492.200000,58250.433088
21.231,57489.200000,58243.677473
21.241,57486.200000,58236.931492
21.251,57483.200000,58230.232072
21.261,57480.200000,58223.505104
21.271,57477.200000,58216.787608
21.281,57474.200000,58210.079736
21.291,57471.200000,58203.381409
21.301,57468.300000,58196.792624
21.311,57465.300000,58190.149828
21.321,57462.400000,58183.579954
21.331,57459.400000,58176.919690
21.341,57456.500000,58170.368959
21.351,57453.600000,58163.863837
21.361,57450.700000,58157.332001
21.371,57447.800000,58150.809764
21.381,57444.900000,58144.297051
21.391,57442.000000,58137.829567
21.401,57439.100000,58131.335732
21.411,57436.200000,58124.851486
21.421,57433.300000,58118.412184
21.431,57430.500000,58112.046874
21.441,57427.600000,58105.591006
21.451,57424.800000,58099.279866
21.461,57421.900000,58092.842990
21.471,57419.100000,58086.515619
21.481,57416.200000,58080.132554
21.491,57413.400000,58073.824092
21.501,57410.600000,58067.525129
21.511,57407.800000,58061.270188
21.521,57405.000000,58054.990122
21.531,57402.200000,58048.753956
21.541,57399.400000,58042.492778
21.551,57396.700000,58036.375245
21.561,57393.900000,58030.132947
21.571,57391.100000,58023.934171
21.581,57388.400000,58017.810678
21.591,57385.600000,58011.596730
21.601,57382.900000,58005.526021
21.611,57380.200000,57999.430867
21.621,57377.400000,57993.278828
21.631,57374.700000,57987.236074
21.641,57372.000000,57981.169147
21.651,57369.300000,57975.145051
21.661,57366.600000,57969.097025
21.671,57363.900000,57963.091516
21.681,57361.200000,57957.062320
21.691,57358.600000,57951.175514
21.701,57355.900000,57945.165079
21.711,57353.200000,57939.196906
21.721,57350.600000,57933.337940
21.731,57348.000000,57927.455736
21.741,57345.300000,57921.515451
21.751,57342.700000,57915.651990
21.761,57340.100000,57909.830318
21.771,57337.500000,57904.017845
21.781,57334.800000,57898.082583
21.791,57332.200000,57892.288712
21.801,57329.700000,57886.604150
21.811,57327.100000,57880.797012
21.821,57324.500000,57875.030982
21.831,57321.900000,57869.274255
21.841,57319.400000,57863.626716
21.851,57316.800000,57857.857016
21.861,57314.300000,57852.228051
21.871,57311.700000,57846.508380
21.881,57309.200000,57840.866706
21.891,57306.700000,57835.265597
21.901,57304.100000,57829.573666
21.911,57301.600000,57823.991020
21.921,57299.100000,57818.417548
21.931,57296.600000,57812.822632
21.941,57294.100000,57807.267705
21.951,57291.700000,57801.822000
21.961,57289.200000,57796.285569
21.971,57286.700000,57790.758305
21.981,57284.300000,57785.310045
21.991,57281.800000,57779.801306
22.001,57279.400000,57774.401832
22.011,57276.900000,57768.911519
22.021,57274.500000,57763.530417
22.031,57272.100000,57758.158573
22.041,57269.700000,57752.795885
22.051,57267.300000,57747.412778
22.061,57264.900000,57742.068639
22.071,57262.500000,57736.733651
22.081,57260.100000,57731.407863
22.091,57257.700000,57726.091321
22.101,57255.300000,57720.783926
22.111,57253.000000,57715.585725
22.121,57250.600000,57710.296764
22.131,57248.300000,57705.116946
22.141,57245.900000,57699.846316
22.151,57243.600000,57694.684920
22.161,57241.300000,57689.532662
22.171,57238.900000,57684.289587
22.181,57236.600000,57679.155695
22.191,57234.300000,57674.031027
22.201,57232.000000,57668.915492
22.211,57229.700000,57663.809134
22.221,57227.400000,57658.711950
22.231,57225.200000,57653.723940
22.241,57222.900000,57648.645100
22.251,57220.600000,57643.575474
22.261,57218.400000,57638.614972
22.271,57216.100000,57633.563636
22.281,57213.900000,57628.621465
22.291,57211.700000,57623.688456
22.301,57209.400000,57618.664608
22.311,57207.200000,57613.777170
22.321,57205.000000,57608.871590
22.331,57202.800000,57603.975124
22.341,57200.600000,57599.087813
22.351,57198.400000,57594.209655
22.361,57196.300000,57589.440647
22.371,57194.100000,57584.580790
22.381,57191.900000,57579.730080
22.391,57189.800000,57575.015037
22.401,57187.600000,57570.182527
22.411,57185.500000,57565.459160
22.421,57183.300000,57560.644935
22.431,57181.200000,57555.939849
22.441,57179.100000,57551.243902
22.451,57177.000000,57546.583065
22.461,57174.900000,57541.905298
22.471,57172.800000,57537.236627
22.481,57170.700000,57532.577126
22.491,57168.600000,57527.952366
22.501,57166.500000,57523.311032
22.511,57164.400000,57518.678826
22.521,57162.400000,57514.155745
22.531,57160.300000,57509.567036
22.541,57158.300000,57505.062111
22.551,57156.200000,57500.466272
22.561,57154.200000,57495.979587
22.571,57152.200000,57491.526905
22.581,57150.100000,57486.958364
22.591,57148.100000,57482.498903
22.601,57146.100000,57478.073202
22.611,57144.100000,57473.631911
22.621,57142.100000,57469.199729
22.631,57140.200000,57464.876623
22.641,57138.200000,57460.486908
22.651,57136.200000,57456.081958
22.661,57134.300000,57451.786079
22.671,57132.300000,57447.423314
22.681,57130.400000,57443.145582
22.691,57128.400000,57438.800715
22.701,57126.500000,57434.541091
22.711,57124.600000,57430.290564
22.721,57122.600000,57425.972626
22.731,57120.700000,57421.740199
22.741,57118.800000,57417.540177
22.751,57116.900000,57413.325843
22.761,57115.100000,57409.220569
22.771,57113.200000,57405.047485
22.781,57111.300000,57400.860297
22.791,57109.400000,57396.705114
22.801,57107.600000,57392.636006
22.811,57105.700000,57388.476010
22.821,57103.900000,57384.447685
22.831,57102.000000,57380.305761
22.841,57100.200000,57376.295324
22.851,57098.400000,57372.271465
22.861,57096.600000,57368.278911
22.871,57094.800000,57364.273085
22.881,57093.000000,57360.298436
22.891,57091.200000,57356.310665
22.901,57089.400000,57352.353860
22.911,57087.600000,57348.384166
22.921,57085.800000,57344.445228
22.931,57084.100000,57340.593552
22.941,57082.300000,57336.672502
22.951,57080.600000,57332.838865
22.961,57078.800000,57328.935645
22.971,57077.100000,57325.120042
22.981,57075.400000,57321.334673
22.991,57073.700000,57317.537124
23.001,57071.900000,57313.669601
23.011,57070.200000,57309.910955
23.021,57068.500000,57306.140369
23.031,57066.900000,57302.499561
23.041,57065.200000,57298.746992
23.051,57063.500000,57295.024041
23.061,57061.800000,57291.289484
23.071,57060.200000,57287.684337
23.081,57058.500000,57283.988058
23.091,57056.900000,57280.380463
23.101,57055.200000,57276.702004
23.111,57053.600000,57273.112408
23.121,57052.000000,57269.551766
23.131,57050.400000,57265.999986
23.141,57048.700000,57262.337334
23.151,57047.100000,57258.803362
23.161,57045.500000,57255.278248
23.171,57044.000000,57251.842508
23.181,57042.400000,57248.335197
23.191,57040.800000,57244.836739
23.201,57039.200000,57241.327943
23.211,57037.700000,57237.947281
23.221,57036.100000,57234.475469
23.231,57034.600000,57231.093585
23.241,57033.000000,57227.639542
23.251,57031.500000,57224.294365
23.261,57030.000000,57220.939384
23.271,57028.500000,57217.611989
23.281,57027.000000,57214.293418
23.291,57025.500000,57210.983710
23.301,57024.000000,57207.664552
23.311,57022.500000,57204.372597
23.321,57021.000000,57201.089501
23.331,57019.500000,57197.797222
23.341,57018.100000,57194.631873
23.351,57016.600000,57191.375379
23.361,57015.200000,57188.227703
23.371,57013.700000,57184.971216
23.381,57012.300000,57181.841314
23.391,57010.900000,57178.720227
23.401,57009.500000,57175.607989
23.411,57008.000000,57172.387260
23.421,57006.600000,57169.292771
23.431,57005.200000,57166.207092
23.441,57003.800000,57163.130241
23.451,57002.500000,57160.162233
23.461,57001.100000,57157.086178
23.471,56999.700000,57154.035908
23.481,56998.400000,57151.094445
23.491,56997.000000,57148.061804
23.501,56995.600000,57145.037999
23.511,56994.300000,57142.122999
23.521,56993.000000,57139.200502
23.531,56991.700000,57136.303244
23.541,56990.300000,57133.314787
23.551,56989.000000,57130.435147
23.561,56987.700000,57127.564323
23.571,56986.400000,57124.702327
23.581,56985.100000,57121.833351
23.591,56983.900000,57119.089055
23.601,56982.600000,57116.253571
23.611,56981.300000,57113.426898
23.621,56980.000000,57110.609034
23.631,56978.800000,57107.899979
23.641,56977.600000,57105.199731
23.651,56976.300000,57102.393139
23.661,56975.100000,57099.710606
23.671,56973.900000,57097.036866
23.681,56972.600000,57094.271929
23.691,56971.400000,57091.615795
23.701,56970.200000,57088.968452
23.711,56969.000000,57086.329922
23.721,56967.800000,57083.700193
23.731,56966.700000,57081.179263
23.741,56965.500000,57078.567132
23.751,56964.300000,57075.963799
23.761,56963.200000,57073.455097
23.771,56962.000000,57070.869446
23.781,56960.900000,57068.392580
23.791,56959.700000,57065.824520
23.801,56958.600000,57063.365253
23.811,56957.500000,57060.914779
23.821,56956.400000,57058.473097
23.831,56955.300000,57056.040196
23.841,56954.200000,57053.616095
23.851,56953.100000,57051.200784
23.861,56952.000000,57048.794252
23.871,56950.900000,57046.396518
23.881,56949.800000,57044.007562
23.891,56948.800000,57041.727401
23.901,56947.700000,57039.356027
23.911,56946.700000,57037.093427
23.921,56945.600000,57034.739621
23.931,56944.600000,57032.494590
23.941,56943.600000,57030.258350
23.951,56942.500000,57027.930883
23.961,56941.500000,57025.712205
23.971,56940.500000,57023.502300
23.981,56939.500000,57021.301174
23.991,56938.500000,57019.108836
24.001,56937.600000,57017.025267
24.011,56936.600000,57014.850484
24.021,56935.600000,57012.684470
24.031,56934.700000,57010.627232
24.041,56933.700000,57008.478777
24.051,56932.700000,57006.339089
24.061,56931.800000,57004.308175
24.071,56930.900000,57002.286034
24.081,56929.900000,57000.172673
24.091,56929.000000,56998.168077
24.101,56928.100000,56996.172252
24.111,56927.200000,56994.185197
24.121,56926.300000,56992.206913
24.131,56925.400000,56990.237397
24.141,56924.500000,56988.276651
24.151,56923.700000,56986.424672
24.161,56922.800000,56984.481461
24.171,56921.900000,56982.547016
24.181,56921.100000,56980.721344
24.191,56920.200000,56978.814750
24.201,56919.400000,56977.006513
24.211,56918.600000,56975.207039
24.221,56917.800000,56973.416330
24.231,56916.900000,56971.534383
24.241,56916.100000,56969.761198
24.251,56915.300000,56967.996776
24.261,56914.500000,56966.241114
24.271,56913.700000,56964.494213
24.281,56913.000000,56962.856067
24.291,56912.200000,56961.136120
24.301,56911.400000,56959.415409
24.311,56910.700000,56957.803455
24.321,56909.900000,56956.100255
24.331,56909.200000,56954.505817
24.341,56908.400000,56952.820135
24.351,56907.700000,56951.243205
24.361,56907.000000,56949.675036
24.371,56906.300000,56948.115621
24.381,56905.600000,56946.573589
24.391,56904.900000,56945.031593
24.401,56904.200000,56943.498348
24.411,56903.500000,56941.973859
24.421,56902.800000,56940.458119
24.431,56902.100000,56938.951135
24.441,56901.500000,56937.552899
24.451,56900.800000,56936.071426
24.461,56900.200000,56934.690602
24.471,56899.500000,56933.218532
24.481,56898.900000,56931.855208
24.491,56898.300000,56930.500633
24.501,56897.600000,56929.054811
24.511,56897.000000,56927.725208
24.521,56896.400000,56926.396789
24.531,56895.800000,56925.077118
24.541,56895.200000,56923.766197
24.551,56894.600000,56922.464019
24.561,56894.100000,56921.270587
24.571,56893.500000,56919.992842
24.581,56892.900000,56918.716812
24.591,56892.400000,56917.549530
24.601,56891.800000,56916.290989
24.611,56891.300000,56915.141193
24.621,56890.800000,56914.000140
24.631,56890.200000,56912.774237
24.641,56889.700000,56911.650582
24.651,56889.200000,56910.535669
24.661,56888.700000,56909.429498
24.671,56888.200000,56908.332068
24.681,56887.700000,56907.249342
24.691,56887.200000,56906.169306
24.701,56886.700000,56905.098011
24.711,56886.300000,56904.135455
24.721,56885.800000,56903.087246
24.731,56885.400000,56902.142082
24.741,56884.900000,56901.105657
24.751,56884.500000,56900.177971
24.761,56884.000000,56899.164273
24.771,56883.600000,56898.253975
24.781,56883.200000,56897.352415
24.791,56882.800000,56896.459593
24.801,56882.400000,56895.580402
24.811,56882.000000,56894.704965
24.821,56881.600000,56893.838265
24.831,56881.200000,56892.980302
24.841,56880.900000,56892.235614
24.851,56880.500000,56891.395033
24.861,56880.100000,56890.563189
24.871,56879.800000,56889.840080
24.881,56879.400000,56889.029890
24.891,56879.100000,56888.324162
24.901,56878.800000,56887.627169
24.911,56878.400000,56886.842828
24.921,56878.100000,56886.163214
24.931,56877.800000,56885.492335
24.941,56877.500000,56884.830189
24.951,56877.200000,56884.180339
24.961,56876.900000,56883.535572
24.971,56876.600000,56882.899538
24.981,56876.400000,56882.375532
24.991,56876.100000,56881.756874
25.001,56875.900000,56881.246949
25.011,56875.600000,56880.648785
25.021,56875.400000,56880.156236
25.031,56875.100000,56879.572418
25.041,56874.900000,56879.100095
25.051,56874.700000,56878.633652
25.061,56874.500000,56878.175941
25.071,56874.200000,56877.629458
25.081,56874.000000,56877.189120
25.091,56873.900000,56876.857513
25.101,56873.700000,56876.436867
25.111,56873.500000,56876.022633
25.121,56873.300000,56875.617130
25.131,56873.200000,56875.322321
25.141,56873.000000,56874.934190
25.151,56872.900000,56874.654789
25.161,56872.700000,56874.284118
25.171,56872.600000,56874.023785
25.181,56872.400000,56873.670486
25.191,56872.300000,56873.425916
25.201,56872.200000,56873.190076
25.211,56872.100000,56872.962966
25.221,56872.000000,56872.745749
25.231,56871.900000,56872.536009
25.241,56871.800000,56872.334999
25.251,56871.800000,56872.242718
25.261,56871.700000,56872.059975
25.271,56871.600000,56871.885064
25.281,56871.600000,56871.818882
25.291,56871.500000,56871.661430
25.301,56871.500000,56871.613160
25.311,56871.400000,56871.473077
25.321,56871.400000,56871.441723
25.331,56871.400000,56871.419098
25.341,56871.400000,56871.405301
25.351,56871.400000,56871.400045
25.361,56871.400000,56871.403519
25.371,56871.400000,56871.415722
25.381,56871.400000,56871.436655
25.391,56871.400000,56871.465969
25.401,56871.500000,56871.604271
25.411,56871.500000,56871.651302
25.421,56871.600000,56871.807062
25.431,56871.600000,56871.870849
25.441,56871.700000,56872.043978
25.451,56871.700000,56872.125837
25.461,56871.800000,56872.316426
25.471,56871.900000,56872.514686
25.481,56872.000000,56872.722644
25.491,56872.100000,56872.939332
25.501,56872.200000,56873.164750
25.511,56872.300000,56873.397485
25.521,56872.400000,56873.640273
25.531,56872.500000,56873.891791
25.541,56872.700000,56874.252039
25.551,56872.800000,56874.519249
25.561,56873.000000,56874.896868
25.571,56873.100000,56875.183218
25.581,56873.300000,56875.578298
25.591,56873.500000,56875.979985
25.601,56873.600000,56876.292437
25.611,56873.800000,56876.713620
25.621,56874.000000,56877.143534
25.631,56874.200000,56877.579700
25.641,56874.400000,56878.026987
25.651,56874.600000,56878.483006
25.661,56874.800000,56878.947756
25.671,56875.100000,56879.518403
25.681,56875.300000,56880.000528
25.691,56875.600000,56880.591384
25.701,56875.800000,56881.087872
25.711,56876.100000,56881.696104
25.721,56876.300000,56882.213069
25.731,56876.600000,56882.838766
25.741,56876.900000,56883.469740
25.751,56877.200000,56884.112814
25.761,56877.500000,56884.764622
25.771,56877.800000,56885.421441
25.781,56878.100000,56886.090626
25.791,56878.400000,56886.768547
25.801,56878.700000,56887.451212
25.811,56879.000000,56888.146511
25.821,56879.400000,56888.950546
25.831,56879.700000,56889.659059
25.841,56880.100000,56890.480474
25.851,56880.400000,56891.210626
25.861,56880.800000,56892.044990
25.871,56881.200000,56892.892524
25.881,56881.500000,56893.648793
