time,static_pressure,total_pressure
20.88800000000016,57296.90000000001,57731.13172853293
20.938000000000162,57284.5,57705.9093417213
20.988000000000163,57272.4,57681.1830268567
21.038000000000164,57260.4,57656.77613912858
21.088000000000164,57248.6,57632.76356730326
21.138000000000165,57237.0,57609.1211529563
21.188000000000166,57225.5,57585.820075196505
21.238000000000167,57214.3,57562.98929595102
21.288000000000167,57203.200000000004,57540.451584555914
21.338000000000168,57192.399999999994,57518.430147308456
21.38800000000017,57181.7,57496.70067384525
21.43800000000017,57171.2,57475.36346305038
21.48800000000017,57160.799999999996,57454.31792376808
21.53800000000017,57150.7,57433.78561555613
21.58800000000017,57140.700000000004,57413.52339774419
21.638000000000172,57130.99999999999,57393.7732803145
21.688000000000173,57121.40000000001,57374.313456131706
21.738000000000174,57111.9,57355.14380715899
21.788000000000174,57102.700000000004,57336.464879934305
21.838000000000175,57093.700000000004,57318.19475379232
21.888000000000176,57084.799999999996,57300.195408482425
21.938000000000176,57076.1,57282.603829458676
21.988000000000177,57067.600000000006,57265.40128110783
22.038000000000178,57059.299999999996,57248.58762228793
22.08800000000018,57051.2,57232.16271501596
22.13800000000018,57043.200000000004,57216.02617913218
22.18800000000018,57035.5,57200.378384896605
22.23800000000018,57027.9,57185.034270546515
22.28800000000018,57020.50000000001,57170.07764936082
22.338000000000182,57013.2,57155.39340843368
22.388000000000183,57006.200000000004,57141.21179808015
22.438000000000184,56999.3,57127.31714027854
22.488000000000184,56992.700000000004,57113.90969526284
22.538000000000185,56986.2,57100.788998423435
22.588000000000186,56979.899999999994,57088.068018405174
22.638000000000186,56973.7,57075.620338569206
22.688000000000187,56967.8,57063.671567212186
22.738000000000188,56962.0,57051.996669563
22.78800000000019,56956.399999999994,57040.71959399385
22.83800000000019,56951.0,57029.82810978587
22.88800000000019,56945.799999999996,57019.31149965166
22.93800000000019,56940.8,57009.191310728005
22.98800000000019,56935.9,56999.35636452089
23.038000000000192,56931.200000000004,56989.91618173503
23.088000000000193,56926.700000000004,56980.85131442627
23.138000000000194,56922.4,56972.17156206426
23.188000000000194,56918.3,56963.88522042235
23.238000000000195,56914.3,56955.87505169736
23.288000000000196,56910.6,56948.357472797725
23.338000000000196,56907.00000000001,56941.11670335277
23.388000000000197,56903.59999999999,56934.267596025646
23.438000000000198,56900.4,56927.80248042989
23.4880000000002,56897.299999999996,56921.62126901067
23.5380000000002,56894.399999999994,56915.823954818115
23.5880000000002,56891.8,56910.51051702601
23.6380000000002,56889.3,56905.48085444835
23.6880000000002,56887.0,56900.83495638731
23.738000000000202,56884.799999999996,56896.47276817085
23.788000000000203,56882.899999999994,56892.59814896635
23.838000000000203,56881.100000000006,56889.002944550804
23.888000000000204,56879.49999999999,56885.794483592406
23.938000000000205,56878.09999999999,56882.968881824214
23.988000000000206,56876.9,56880.52611614164
24.038000000000206,56875.8,56878.36616290875
24.088000000000207,56874.9,56876.589011416545
24.138000000000208,56874.2,56875.1934119439
24.18800000000021,56873.7,56874.181338103735
24.23800000000021,56873.4,56873.55326623848
24.28800000000021,56873.299999999996,56873.30784664128
24.33800000000021,56873.299999999996,56873.34593713668
24.38800000000021,56873.5,56873.76689784178
24.438000000000212,56873.9,56874.571637787674
24.488000000000213,56874.5,56875.759898418415
24.538000000000213,56875.3,56877.32992392723
24.588000000000214,56876.2,56879.18487868092
24.638000000000215,56877.3,56881.420874038224
24.688000000000216,56878.59999999999,56884.039693824176
24.738000000000216,56880.100000000006,56887.041359451185
24.788000000000217,56881.799999999996,56890.42953468808
